nombre,L,c,area_entrada,area_salida,ganancia_espectral,freqs,S_L,L0,T_axial
aluminio,5.000276791205377,5055.390218980214,3044328.18873488,121931185.05836119,40.05191868260158,"[0.00000000e+00 1.24992232e+01 2.49984465e+01 ... 8.92819515e+04
 8.92944508e+04 8.93069500e+04]",[1.9199841  1.92299666 1.9321426  ... 0.02915219 0.02915218 0.02915218],5,3.0
cobre,5.000173623574282,3503.885275257881,1313151.833021033,34562345.247916535,26.32014393065462,"[0.00000000e+00 1.24999644e+01 2.49999288e+01 ... 6.18748238e+04
 6.18873238e+04 6.18998237e+04]","[1.65829552e+00 1.65840330e+00 1.65875643e+00 ... 2.06775376e-04
 2.06761291e-04 2.06756597e-04]",5,3.0
nylon,5.006366197723676,1616.1736127775505,128833.57843922118,1392958.6338300204,10.812077493346704,"[0.00000000e+00 1.24988353e+01 2.49976705e+01 ... 2.84848456e+04
 2.84973444e+04 2.85098433e+04]",[0.05967042 0.05945876 0.0587596  ... 0.0011701  0.00117011 0.00117012],5,3.0
acero,5.000121260909022,5172.256871151054,3201082.99733099,128857142.29323009,40.25423345807311,"[0.00000000e+00 1.24999073e+01 2.49998145e+01 ... 9.13493222e+04
 9.13618221e+04 9.13743220e+04]",[2.77135547 2.7703538  2.7673203  ... 0.17931027 0.17931025 0.17931024],5,4.0
aluminio,5.000369054940503,5055.436859101553,3044252.042288992,121912831.57159936,40.04689161017441,"[0.00000000e+00 1.24999827e+01 2.49999653e+01 ... 8.92748761e+04
 8.92873761e+04 8.92998761e+04]",[1.32009267 1.32262004 1.33029505 ... 0.02115108 0.02115107 0.02115106],5,4.0
cobre,5.000231498099042,3503.9055530645737,1313121.5400209397,34562109.75495805,26.320571783786978,"[0.00000000e+00 1.24998921e+01 2.49997841e+01 ... 6.18744657e+04
 6.18869656e+04 6.18994655e+04]","[1.61644556e+00 1.61655195e+00 1.61690055e+00 ... 4.80056090e-04
 4.80040349e-04 4.80035103e-04]",5,4.0
nylon,5.008488263631568,1616.5161030623692,128733.24374076547,1391758.326511172,10.811180438471693,"[0.00000000e+00 1.24989263e+01 2.49978527e+01 ... 2.84850531e+04
 2.84975521e+04 2.85100510e+04]",[0.06556793 0.06534513 0.06460799 ... 0.0034701  0.00347012 0.00347013],5,4.0
acero,5.000151576136278,5172.272550561275,3201057.3335088114,128857122.24633504,40.254549925567694,"[0.00000000e+00 1.24998694e+01 2.49997387e+01 ... 9.13490453e+04
 9.13615452e+04 9.13740450e+04]",[2.81515521 2.81413616 2.81104994 ... 0.17954305 0.17954303 0.17954302],5,5.0
aluminio,5.000461318675629,5055.483498792605,3044174.6806195076,121909389.2814535,40.04677854315647,"[0.00000000e+00 1.24998673e+01 2.49997347e+01 ... 8.92740525e+04
 8.92865524e+04 8.92990522e+04]",[1.36929887 1.37186858 1.37967196 ... 0.02237818 0.02237818 0.02237817],5,5.0
cobre,5.0002893726238025,3503.925830753915,1313092.497654764,34561902.68514542,26.320996233604543,"[0.00000000e+00 1.24998197e+01 2.49996395e+01 ... 6.18741077e+04
 6.18866075e+04 6.18991073e+04]","[1.57450532e+00 1.57461032e+00 1.57495432e+00 ... 8.64763669e-04
 8.64746280e-04 8.64740484e-04]",5,5.0
nylon,5.01061032953946,1616.8585207993485,128633.70048712566,1390637.4303757362,10.810832815269265,"[0.00000000e+00 1.24990191e+01 2.49980383e+01 ... 2.84727656e+04
 2.84852646e+04 2.84977636e+04]",[0.05780143 0.05759408 0.05690915 ... 0.00735649 0.00735652 0.00735654],5,5.0
acero,5.000181891363534,5172.288229923965,3201032.335274573,128857097.3119701,40.25485650113472,"[0.00000000e+00 1.24998315e+01 2.49996629e+01 ... 9.13487684e+04
 9.13612682e+04 9.13737680e+04]",[2.85916315 2.85812677 2.85498798 ... 0.17975019 0.17975017 0.17975017],5,6.0
aluminio,5.000553582410754,5055.530138053386,3044103.2705440293,121905960.93584166,40.04659175510007,"[0.00000000e+00 1.24997520e+01 2.49995040e+01 ... 8.92732289e+04
 8.92857287e+04 8.92982284e+04]",[1.41950694 1.42211907 1.43005104 ... 0.0235706  0.0235706  0.02357059],5,6.0
cobre,5.000347247148564,3503.9461083259084,1313064.7678626904,34561724.124780744,26.321416102754597,"[0.00000000e+00 1.24997474e+01 2.49994948e+01 ... 6.18737496e+04
 6.18862493e+04 6.18987491e+04]","[1.53252092e+00 1.53262449e+00 1.53296385e+00 ... 1.35912377e-03
 1.35910475e-03 1.35909841e-03]",5,6.0
nylon,5.012732395447351,1617.200866034571,128534.9378041776,1389355.4121404316,10.809165475748767,"[0.00000000e+00 1.24991137e+01 2.49982273e+01 ... 2.84729809e+04
 2.84854800e+04 2.84979791e+04]",[0.03430119 0.03414822 0.03364761 ... 0.01123594 0.01123595 0.01123596],5,6.0
acero,5.000212206590789,5172.3039092391255,3201008.015130869,128857067.26149233,40.25515295569298,"[0.00000000e+00 1.24997936e+01 2.49995872e+01 ... 9.13484915e+04
 9.13609913e+04 9.13734911e+04]",[2.9033714  2.90231775 2.89912653 ... 0.17993154 0.17993152 0.17993152],5,7.0
aluminio,5.00064584614588,5055.576776883903,3044038.136715065,121902542.91319104,40.04632578116797,"[0.00000000e+00 1.24996367e+01 2.49992734e+01 ... 8.92724053e+04
 8.92849050e+04 8.92974046e+04]",[1.47061634 1.47327087 1.48133138 ... 0.02472077 0.02472076 0.02472076],5,7.0
cobre,5.0004051216733245,3503.966385780554,1313038.4081328907,34561574.1017812,26.32183025851234,"[0.00000000e+00 1.24996751e+01 2.49993501e+01 ... 6.18733915e+04
 6.18858912e+04 6.18983909e+04]",[1.49053792 1.49064006 1.49097472 ... 0.00196117 0.00196115 0.00196114],5,7.0
nylon,5.0148544613552435,1617.5431388140703,128436.91745752608,1387662.693838977,10.804235427854108,"[0.00000000e+00 1.24992099e+01 2.49984198e+01 ... 2.84607009e+04
 2.84732001e+04 2.84856993e+04]",[0.00776967 0.00771281 0.00753821 ... 0.01237229 0.01237229 0.01237229],5,7.0
acero,5.000242521818045,5172.319588506755,3200984.384948874,128857031.8679918,40.25543906864448,"[0.00000000e+00 1.24997557e+01 2.49995114e+01 ... 9.13482146e+04
 9.13607143e+04 9.13732141e+04]",[2.94777195 2.94670108 2.94345758 ... 0.18008693 0.18008691 0.18008691],5,8.0
aluminio,5.000738109881006,5055.623415284171,3043979.549718077,121899131.52465479,40.045975846304444,"[0.00000000e+00 1.24995214e+01 2.49990428e+01 ... 8.92715818e+04
 8.92840813e+04 8.92965808e+04]",[1.52251961 1.52521644 1.53340519 ... 0.02582138 0.02582137 0.02582137],5,8.0
cobre,5.000462996198085,3503.9866631178547,1313013.4713068996,34561452.5857958,26.32223761679709,"[0.00000000e+00 1.24996027e+01 2.49992054e+01 ... 6.18730335e+04
 6.18855331e+04 6.18980327e+04]",[1.44860133 1.44870201 1.44903191 ... 0.00266875 0.00266873 0.00266872],5,8.0
nylon,5.016976527263135,1617.8853391838322,128339.61561742568,1385574.850864053,10.796158646714247,"[0.00000000e+00 1.24993078e+01 2.49986157e+01 ... 2.84609240e+04
 2.84734233e+04 2.84859226e+04]",[0.00162943 0.00170058 0.00196039 ... 0.00927268 0.00927266 0.00927265],5,8.0
acero,5.000272837045301,5172.335267726856,3200961.4559578355,128856990.90648255,40.25571462806764,"[0.00000000e+00 1.24997178e+01 2.49994356e+01 ... 9.13479376e+04
 9.13604374e+04 9.13729371e+04]",[2.99235666 2.99126861 2.987973   ... 0.18021621 0.1802162  0.18021619],5,9.0
aluminio,5.000830373616132,5055.670053254202,3043927.7237459417,121895723.04084294,40.04553790483392,"[0.00000000e+00 1.24994061e+01 2.49988122e+01 ... 8.92707583e+04
 8.92832577e+04 8.92957571e+04]",[1.57510274 1.57784169 1.5861581  ... 0.02686548 0.02686547 0.02686547],5,9.0
cobre,5.000520870722847,3504.006940337813,1312990.0054006127,34561359.488366544,26.32263714590985,"[0.00000000e+00 1.24995304e+01 2.49990608e+01 ... 6.18726754e+04
 6.18851749e+04 6.18976745e+04]",[1.40675546 1.40685467 1.40717976 ... 0.00347953 0.0034795  0.0034795 ],5,9.0
nylon,5.0190985931710275,1618.227467189793,128242.97263701924,1383467.6940643098,10.787863581266919,"[0.00000000e+00 1.24994075e+01 2.49988151e+01 ... 2.84486515e+04
 2.84611509e+04 2.84736503e+04]",[0.03180928 0.03201859 0.03274748 ... 0.00373582 0.00373578 0.00373577],5,9.0
acero,5.000303152272556,5172.350946899425,3200939.2387342844,128856944.15415952,40.25597943093482,"[0.00000000e+00 1.24996799e+01 2.49993598e+01 ... 9.13476607e+04
 9.13601604e+04 9.13726601e+04]",[3.03711725 3.03601208 3.03266452 ... 0.18031924 0.18031922 0.18031922],5,10.0
aluminio,5.000922637351257,5055.716690794006,3043882.814759684,121892313.71842653,40.04500867358456,"[0.00000000e+00 1.24992908e+01 2.49985816e+01 ... 8.92699348e+04
 8.92824341e+04 8.92949334e+04]",[1.62824546 1.63102624 1.63946949 ... 0.02784648 0.02784648 0.02784647],5,10.0
cobre,5.000578745247607,3504.0272174404295,1312968.0534419147,34561294.663308226,26.323027870104386,"[0.00000000e+00 1.24994581e+01 2.49989161e+01 ... 6.18723174e+04
 6.18848168e+04 6.18973163e+04]",[1.3650439  1.36514163 1.36546187 ... 0.00439099 0.00439097 0.00439096],5,10.0
nylon,5.02122065907892,1618.5695228778409,128146.95077245325,1381823.6816123486,10.783117922688712,"[0.00000000e+00 1.24995089e+01 2.49990179e+01 ... 2.84488823e+04
 2.84613818e+04 2.84738813e+04]",[0.08825859 0.08858722 0.08972141 ... 0.00012529 0.00012527 0.00012527],5,10.0
acero,5.000333467499811,5172.366626024466,3200917.743192151,128856891.39020397,40.25623328317709,"[0.00000000e+00 1.24996420e+01 2.49992840e+01 ... 9.13473838e+04
 9.13598835e+04 9.13723831e+04]",[3.08204536 3.08092312 3.07752378 ... 0.18039588 0.18039586 0.18039586],5,11.0
aluminio,5.001014901086384,5055.763327903596,3043844.919150585,121888899.82690296,40.04438565842483,"[0.00000000e+00 1.24991755e+01 2.49983510e+01 ... 8.92691113e+04
 8.92816105e+04 8.92941097e+04]",[1.68182164 1.68464391 1.69321291 ... 0.02875824 0.02875823 0.02875823],5,11.0
cobre,5.000636619772367,3504.0474944257076,1312947.6533249444,34561257.90716329,26.323408872881885,"[0.00000000e+00 1.24993857e+01 2.49987714e+01 ... 6.18719593e+04
 6.18844587e+04 6.18969581e+04]",[1.32350945 1.32360568 1.32392101 ... 0.00540046 0.00540043 0.00540042],5,11.0
nylon,5.0233427249868114,1618.9115062938154,128051.46710776445,1380801.402061944,10.783175181428426,"[0.00000000e+00 1.24996120e+01 2.49992241e+01 ... 2.84366174e+04
 2.84491170e+04 2.84616166e+04]",[0.13571839 0.13611859 0.13749618 ... 0.00190188 0.00190189 0.00190189],5,11.0
acero,5.000363782727067,5172.382305101981,3200896.978573893,128856832.39620785,40.25647599992983,"[0.00000000e+00 1.24996041e+01 2.49992082e+01 ... 9.13471069e+04
 9.13596065e+04 9.13721061e+04]",[3.12713246 3.12599322 3.12254227 ... 0.18044601 0.18044599 0.18044598],5,12.0
aluminio,5.001107164821509,5055.809964582984,3043750.9313740893,121870623.33970512,40.03961759272041,"[0.00000000e+00 1.24999350e+01 2.49998700e+01 ... 8.92745356e+04
 8.92870356e+04 8.92995355e+04]",[1.1278816  1.13022804 1.13735446 ... 0.02104909 0.02104908 0.02104908],5,12.0
cobre,5.000694494297129,3504.0677712936495,1312928.8376820916,34561248.9597993,26.32377930003838,"[0.00000000e+00 1.24993134e+01 2.49986268e+01 ... 6.18716013e+04
 6.18841006e+04 6.18965999e+04]",[1.28219401 1.28228873 1.28259911 ... 0.00650508 0.00650506 0.00650505],5,12.0
nylon,5.025464790894704,1619.2534174835077,127956.46965304654,1380031.2903761368,10.785162283064594,"[0.00000000e+00 1.24997169e+01 2.49994338e+01 ... 2.84368559e+04
 2.84493556e+04 2.84618553e+04]",[0.1386912  0.13909453 0.14048304 ... 0.00836513 0.00836515 0.00836515],5,12.0
acero,5.000394097954323,5172.397984131966,3200876.953441807,128856766.95601526,40.25670740559378,"[0.00000000e+00 1.24995662e+01 2.49991325e+01 ... 9.13468300e+04
 9.13593296e+04 9.13718292e+04]",[3.17236996 3.17121378 3.16771139 ... 0.18046951 0.18046949 0.18046949],5,13.0
aluminio,5.001199428556634,5055.856600832183,3043676.0050104614,121867156.28184944,40.039464148363116,"[0.00000000e+00 1.24998197e+01 2.49996394e+01 ... 8.92737122e+04
 8.92862120e+04 8.92987118e+04]",[1.17254045 1.174928   1.18217906 ... 0.02222689 0.02222689 0.02222688],5,13.0
cobre,5.000752368821889,3504.0880480442556,1312911.6337735706,34561267.50512058,26.32413836244606,"[0.00000000e+00 1.24992411e+01 2.49984821e+01 ... 6.18712433e+04
 6.18837425e+04 6.18962418e+04]",[1.24113855 1.24123175 1.24153714 ... 0.00770186 0.00770183 0.00770182],5,13.0
nylon,5.0275868568025945,1619.5952564926608,127861.8512530687,1378872.3796900453,10.784079584151588,"[0.00000000e+00 1.24998234e+01 2.49996469e+01 ... 2.84245985e+04
 2.84370983e+04 2.84495981e+04]",[0.09201745 0.09234908 0.0934942  ... 0.01479146 0.01479149 0.0147915 ],5,13.0
acero,5.0004244131815785,5172.413663114425,3200857.6756697353,128856694.85592334,40.25692733400333,"[0.00000000e+00 1.24995283e+01 2.49990567e+01 ... 9.13465531e+04
 9.13590527e+04 9.13715522e+04]",[3.21774913 3.21657605 3.21302243 ... 0.18046629 0.18046627 0.18046626],5,14.0
aluminio,5.00129169229176,5055.903236651203,3043607.168527657,121863701.43113987,40.03923459350089,"[0.00000000e+00 1.24997044e+01 2.49994088e+01 ... 8.92728887e+04
 8.92853884e+04 8.92978881e+04]",[1.21812692 1.22055563 1.22793144 ... 0.02336838 0.02336837 0.02336837],5,14.0
cobre,5.000810243346649,3504.1083246775293,1312896.0633952476,34561313.17192013,26.324485338574313,"[0.00000000e+00 1.24991687e+01 2.49983375e+01 ... 6.18708853e+04
 6.18833844e+04 6.18958836e+04]",[1.20038306 1.20047471 1.20077508 ... 0.00898763 0.0089876  0.00898759],5,14.0
nylon,5.029708922710487,1619.9370233669692,127767.54617641769,1376942.7568949193,10.776936695596213,"[0.00000000e+00 1.24999317e+01 2.49998634e+01 ... 2.84248447e+04
 2.84373446e+04 2.84498446e+04]",[0.02950423 0.02969992 0.03038288 ... 0.01618007 0.01618007 0.01618007],5,14.0
acero,5.000454728408834,5172.429342049355,3200839.1524363067,128856615.88491239,40.25713562858466,"[0.00000000e+00 1.24994905e+01 2.49989809e+01 ... 9.13462762e+04
 9.13587757e+04 9.13712752e+04]",[3.26326112 3.26207122 3.25846654 ... 0.18043623 0.18043622 0.18043621],5,15.0
aluminio,5.001383956026886,5055.949872040056,3043544.72440123,121860255.26017778,40.03892378619535,"[0.00000000e+00 1.24995891e+01 2.49991782e+01 ... 8.92720653e+04
 8.92845648e+04 8.92970644e+04]",[1.26454811 1.26701792 1.27451836 ... 0.02446634 0.02446633 0.02446633],5,15.0
cobre,5.00086811787141,3504.128601193473,1312882.1428052876,34561385.53482418,26.324819576702815,"[0.00000000e+00 1.24990964e+01 2.49981928e+01 ... 6.18705272e+04
 6.18830263e+04 6.18955254e+04]",[1.15996643 1.16005654 1.16035184 ... 0.0103591  0.01035907 0.01035906],5,15.0
nylon,5.0318309886183785,1620.2787181520794,127544.67192913433,1375824.5357735665,10.787001251906426,"[0.00000000e+00 1.24972956e+01 2.49945913e+01 ... 2.84188503e+04
 2.84313476e+04 2.84438449e+04]",[0.03491417 0.03512566 0.0358624  ... 0.01304317 0.01304317 0.01304318],5,15.0
acero,5.00048504363609,5172.44502093676,3200821.3902178444,128856529.83446468,40.2573321423895,"[0.00000000e+00 1.24994526e+01 2.49989051e+01 ... 9.13459993e+04
 9.13584988e+04 9.13709983e+04]",[3.308897   3.30769034 3.3040348  ... 0.18037927 0.18037926 0.18037925],5,16.0
aluminio,5.001476219762012,5055.996506998756,3043488.9200569415,121856814.18547496,40.038527290973384,"[0.00000000e+00 1.24994738e+01 2.49989476e+01 ... 8.92712418e+04
 8.92837413e+04 8.92962408e+04]",[1.31170455 1.31421534 1.32184002 ... 0.02551383 0.02551383 0.02551383],5,16.0
cobre,5.000925992396171,3504.148877592087,1312869.8826691718,34561484.115379885,26.325140496873583,"[0.00000000e+00 1.24990241e+01 2.49980482e+01 ... 6.18701692e+04
 6.18826683e+04 6.18951673e+04]",[1.11992646 1.12001501 1.12030522 ... 0.01181283 0.0118128  0.01181279],5,16.0
nylon,5.033953054526271,1620.6203408935896,127432.1291542228,1373673.9651290586,10.77965168004523,"[0.00000000e+00 1.24974067e+01 2.49948134e+01 ... 2.84066055e+04
 2.84191029e+04 2.84316003e+04]",[0.00188737 0.00195073 0.00218353 ... 0.01165439 0.01165438 0.01165437],5,16.0
acero,5.000515358863345,5172.460699776637,3200804.394782676,128856436.49899925,40.257516738303586,"[0.00000000e+00 1.24994147e+01 2.49988294e+01 ... 9.13457225e+04
 9.13582219e+04 9.13707213e+04]",[3.35464772 3.35342437 3.34971818 ... 0.18029533 0.18029531 0.18029531],5,17.0
aluminio,5.001568483497137,5056.0431415273115,3043439.9457456307,121853374.59288818,40.03804141534805,"[0.00000000e+00 1.24993585e+01 2.49987170e+01 ... 8.92704184e+04
 8.92829178e+04 8.92954172e+04]",[1.35949045 1.36204201 1.3697903  ... 0.02650427 0.02650426 0.02650426],5,17.0
cobre,5.000983866920931,3504.169153873375,1312859.288023803,34561608.38324154,26.325447592533557,"[0.00000000e+00 1.24989518e+01 2.49979035e+01 ... 6.18698112e+04
 6.18823102e+04 6.18948091e+04]",[1.08029978 1.08038677 1.08067184 ... 0.01334526 0.01334522 0.01334521],5,17.0
nylon,5.0360751204341625,1620.96189163705,127320.73899677089,1371358.1344006013,10.770893612511797,"[0.00000000e+00 1.24975195e+01 2.49950390e+01 ... 2.84068618e+04
 2.84193594e+04 2.84318569e+04]",[0.01304733 0.01294784 0.01262619 ... 0.00633195 0.00633194 0.00633193],5,17.0
acero,5.000545674090601,5172.476378568989,3200788.17118542,128856335.67564714,40.25768928904935,"[0.00000000e+00 1.24993768e+01 2.49987536e+01 ... 9.13454456e+04
 9.13579449e+04 9.13704443e+04]",[3.40050413 3.39926416 3.39550752 ... 0.18018433 0.18018432 0.18018431],5,18.0
aluminio,5.001660747232263,5056.089775625738,3043397.9329105658,121849932.86352165,40.03746323997466,"[0.00000000e+00 1.24992432e+01 2.49984864e+01 ... 8.92695951e+04
 8.92820943e+04 8.92945936e+04]",[1.40779408 1.41038613 1.41825713 ... 0.02743143 0.02743143 0.02743142],5,18.0
cobre,5.001041741445692,3504.1894300373383,1312850.3582610146,34561757.75747111,26.325740431873125,"[0.00000000e+00 1.24988794e+01 2.49977589e+01 ... 6.18694532e+04
 6.18819521e+04 6.18944510e+04]",[1.04112178 1.04120719 1.0414871  ... 0.0149527  0.01495266 0.01495265],5,18.0
nylon,5.038197186342055,1621.3033704279628,127210.58623009376,1369402.041624131,10.764843415996902,"[0.00000000e+00 1.24976340e+01 2.49952680e+01 ... 2.83946245e+04
 2.84071221e+04 2.84196198e+04]",[0.0648919  0.06464728 0.06383115 ... 0.00127521 0.00127519 0.00127518],5,18.0
acero,5.000575989317856,5172.492057313816,3200772.7237629215,128856227.16451842,40.257849677321445,"[0.00000000e+00 1.24993389e+01 2.49986778e+01 ... 9.13451687e+04
 9.13576680e+04 9.13701674e+04]",[3.446457   3.44520047 3.4413936  ... 0.18004624 0.18004622 0.18004621],5,19.0
aluminio,5.00175301096739,5056.136409294045,3043362.953061179,121846485.39926192,40.036790641977866,"[0.00000000e+00 1.24991279e+01 2.49982559e+01 ... 8.92687717e+04
 8.92812708e+04 8.92937700e+04]",[1.45649818 1.45913032 1.46712291 ... 0.02828954 0.02828953 0.02828953],5,19.0
cobre,5.001099615970453,3504.2097060839787,1312843.0871296884,34561931.60795,26.326018658874062,"[0.00000000e+00 1.24988071e+01 2.49976142e+01 ... 6.18690952e+04
 6.18815941e+04 6.18940929e+04]",[1.00242659 1.00251042 1.00278514 ... 0.01663135 0.01663131 0.0166313 ],5,19.0
nylon,5.040319252249947,1621.6447773117827,127101.75474464014,1368037.0222214796,10.763321285138822,"[0.00000000e+00 1.24977502e+01 2.49955005e+01 ... 2.83948885e+04
 2.84073863e+04 2.84198840e+04]",[0.12359246 0.12324801 0.12209148 ... 0.0001949  0.0001949  0.0001949 ],5,19.0
acero,5.000606304545112,5172.507736011118,3200758.056129179,128856110.76888812,40.25799779590952,"[0.00000000e+00 1.24993010e+01 2.49986020e+01 ... 9.13448918e+04
 9.13573911e+04 9.13698904e+04]",[3.49249699 3.49122398 3.48736709 ... 0.17988099 0.17988097 0.17988097],5,20.0
aluminio,5.001845274702514,5056.183042532245,3043250.970161895,121828306.15620777,40.032290254959406,"[0.00000000e+00 1.24998875e+01 2.49997750e+01 ... 8.92616967e+04
 8.92741966e+04 8.92866965e+04]",[0.94929989 0.95146649 0.95804756 ... 0.02087559 0.02087558 0.02087557],5,20.0
cobre,5.001157490495213,3504.2299820132994,1312845.6019988977,34565532.896632016,26.328711345800006,"[0.00000000e+00 1.24999969e+01 2.49999938e+01 ... 6.18624847e+04
 6.18749847e+04 6.18874847e+04]",[2.03517061 2.03527286 2.03561163 ... 0.00684692 0.00684693 0.00684694],5,20.0
nylon,5.042441318157839,1621.9861123339158,126994.31666637448,1367053.5621417905,10.764683003359618,"[0.00000000e+00 1.24978682e+01 2.49957363e+01 ... 2.83826586e+04
 2.83951565e+04 2.84076543e+04]",[0.15151025 0.15112754 0.14984032 ... 0.00350439 0.00350441 0.00350442],5,20.0
