nombre,L,c,area_entrada,area_salida,ganancia_espectral,freqs,S_L,L0,T_axial,tipo
cuerda5,5.46494583068045,1014.1347077074998,1260208.8066710471,1131161742.7711618,897.5986652237619,"[0.00000000e+00 9.99999561e-02 1.99999912e-01 ... 1.63918928e+04
 1.63919928e+04 1.63920928e+04]",[0.21795886 0.21795812 0.21795591 ... 0.0220707  0.0220707  0.0220707 ],5,7.0,mejor
cuerda1,5.803770799610603,124.70728558927988,260.7422125069786,19892.103006600944,76.2903053377617,"[0.00000000e+00 9.99996647e-02 1.99999329e-01 ... 1.89779364e+03
 1.89789364e+03 1.89799364e+03]",[0.00055979 0.00056048 0.00056074 ... 0.00055474 0.00055474 0.00055474],5,7.0,peor
cuerda4,7.2663573241992925,602.2928912896484,60864.96770824948,17821578.857975848,292.8051969632501,"[0.00000000e+00 9.99994806e-02 1.99998961e-01 ... 7.32156197e+03
 7.32166197e+03 7.32176197e+03]",[0.5629031  0.56319589 0.56277591 ... 0.01173978 0.01173978 0.01173978],5,8.0,medio
cuerda5,5.531366663634801,1020.2789803606836,1229840.6693096603,1093670444.9584453,889.2781579359782,"[0.00000000e+00 9.99998598e-02 1.99999720e-01 ... 1.62931772e+04
 1.62932772e+04 1.62933772e+04]",[0.24048614 0.24048704 0.24048976 ... 0.11447689 0.11447689 0.11447689],5,8.0,mejor
cuerda1,5.918595199554975,125.93487591428338,252.73139068105544,17241.6321845238,68.22117402219565,"[0.00000000e+00 9.99995664e-02 1.99999133e-01 ... 1.87929185e+03
 1.87939185e+03 1.87949185e+03]","[1.35533942e-03 1.35679363e-03 1.34139283e-03 ... 8.49463198e-05
 8.49463238e-05 8.49463257e-05]",5,8.0,peor
cuerda4,7.549651989724204,613.9214794612125,56275.815772106405,17066075.4160259,303.257717047344,"[0.00000000e+00 9.99996782e-02 1.99999356e-01 ... 7.18287688e+03
 7.18297688e+03 7.18307688e+03]",[0.02579739 0.02574838 0.02583686 ... 0.00187454 0.00187454 0.00187454],5,9.0,medio
cuerda5,5.597787496589151,1026.38647212183,1200920.3822433013,1057607616.1398312,880.6642236883649,"[0.00000000e+00 9.99998379e-02 1.99999676e-01 ... 1.61961738e+04
 1.61962738e+04 1.61963738e+04]",[0.05528671 0.05528686 0.05528732 ... 0.06823445 0.06823445 0.06823445],5,9.0,mejor
cuerda1,6.0334195994993465,127.15061487875586,244.0247422178596,18910.56074244252,77.49443999231688,"[0.00000000e+00 9.99984305e-02 1.99996861e-01 ... 1.86137079e+03
 1.86147078e+03 1.86157078e+03]","[1.57552789e-03 1.58162172e-03 1.57256485e-03 ... 1.06219551e-05
 1.06219515e-05 1.06219503e-05]",5,9.0,peor
cuerda4,7.832946655249117,625.3338620206359,51898.57435343679,15584583.027488274,300.2892318651185,"[0.00000000e+00 9.99997912e-02 1.99999582e-01 ... 7.05178528e+03
 7.05188528e+03 7.05198528e+03]",[0.07472641 0.07470617 0.07474646 ... 0.0157783  0.0157783  0.0157783 ],5,10.0,medio
cuerda5,5.6642083295435,1032.4578357219027,1173349.4120609378,1023403728.7696145,872.2071347630794,"[0.00000000e+00 9.99998805e-02 1.99999761e-01 ... 1.61009808e+04
 1.61010808e+04 1.61011808e+04]",[1.36818499 1.36818496 1.36818487 ... 0.10830173 0.10830173 0.10830173],5,10.0,mejor
cuerda1,6.148243999443719,128.35483924085383,234.34053781572544,16537.805337121215,70.57167953640945,"[0.00000000e+00 9.99975889e-02 1.99995178e-01 ... 1.84385554e+03
 1.84395554e+03 1.84405554e+03]","[3.37812451e-04 3.41593029e-04 3.34658158e-04 ... 2.84061806e-05
 2.84061811e-05 2.84061813e-05]",5,10.0,peor
cuerda4,8.116241320774028,636.5416679491166,47773.80588094014,14610497.446816709,305.8265335449383,"[0.00000000e+00 9.99995463e-02 1.99999093e-01 ... 6.92756857e+03
 6.92766857e+03 6.92776857e+03]",[0.08435894 0.08437099 0.08434351 ... 0.04193203 0.04193203 0.04193203],5,11.0,medio
cuerda5,5.73062916249785,1038.4937048111633,1147076.2818060182,990529168.943522,863.5251069649702,"[0.00000000e+00 9.99999904e-02 1.99999981e-01 ... 1.60073985e+04
 1.60074985e+04 1.60075985e+04]",[0.09146473 0.09146423 0.09146275 ... 0.01402083 0.01402083 0.01402083],5,11.0,mejor
cuerda1,6.263068399388089,129.54787010617028,224.18689341686428,16349.6680733504,72.92874183750347,"[0.00000000e+00 9.99985124e-02 1.99997025e-01 ... 1.82687282e+03
 1.82697282e+03 1.82707282e+03]",[0.00058493 0.0005829  0.00058518 ... 0.00013616 0.00013616 0.00013616],5,11.0,peor
cuerda4,8.39953598629894,647.5555196901986,43963.00296962894,13665940.63966082,310.8509363908032,"[0.00000000e+00 9.99998208e-02 1.99999642e-01 ... 6.80978780e+03
 6.80988780e+03 6.80998780e+03]",[0.0364555  0.03641563 0.03652201 ... 0.01021953 0.01021953 0.01021953],5,12.0,medio
cuerda5,5.7970499954522,1044.494694731034,1122029.7994172946,959048785.2036222,854.744486912635,"[0.00000000e+00 9.99998692e-02 1.99999738e-01 ... 1.59153792e+04
 1.59154792e+04 1.59155792e+04]",[0.08009517 0.08009515 0.08009512 ... 0.01845082 0.01845082 0.01845082],5,12.0,mejor
cuerda1,6.377892799332462,130.73001392773162,214.35427540826848,17274.941164393647,80.59060698225423,"[0.00000000e+00 9.99972835e-02 1.99994567e-01 ... 1.81035082e+03
 1.81045082e+03 1.81055082e+03]",[0.00134901 0.00135063 0.00134587 ... 0.00010516 0.00010516 0.00010516],5,12.0,peor
cuerda4,8.682830651823853,658.3851510529706,40483.29567959681,11369596.670566324,280.8466178383913,"[0.00000000e+00 9.99995793e-02 1.99999159e-01 ... 6.69777182e+03
 6.69787182e+03 6.69797182e+03]",[0.00498383 0.00500152 0.00495141 ... 0.00042086 0.00042086 0.00042086],5,13.0,medio
cuerda5,5.863470828406551,1050.4614032462762,1098116.9529275063,928956687.9616016,845.954236008346,"[0.00000000e+00 9.99998551e-02 1.99999710e-01 ... 1.58249771e+04
 1.58250771e+04 1.58251771e+04]",[0.43285194 0.43285267 0.43285487 ... 0.03805899 0.03805899 0.03805899],5,13.0,mejor
cuerda1,6.492717199276834,131.90156342532353,205.34024450586716,14286.227056215928,69.57343939369729,"[0.00000000e+00 9.99982759e-02 1.99996552e-01 ... 1.79426906e+03
 1.79436906e+03 1.79446906e+03]",[0.00119962 0.00119962 0.00120223 ... 0.00061813 0.00061813 0.00061813],5,13.0,peor
cuerda4,8.966125317348762,669.0395079312152,37366.18043291669,10219564.56709258,273.49770430616286,"[0.00000000e+00 9.99993566e-02 1.99998713e-01 ... 6.59105759e+03
 6.59115759e+03 6.59125759e+03]",[0.01758499 0.0175949  0.01756414 ... 0.00224973 0.00224973 0.00224973],5,14.0,medio
cuerda5,5.9298916613609,1056.3944112399474,1075259.4909114728,900144163.7060527,837.1413331520757,"[0.00000000e+00 9.99999882e-02 1.99999976e-01 ... 1.57360981e+04
 1.57361981e+04 1.57362981e+04]",[1.4056259  1.40562633 1.40562763 ... 0.11542483 0.11542484 0.11542484],5,14.0,mejor
cuerda1,6.607541599221206,133.0627984319599,197.69464862139424,14852.927103133356,75.13064823306497,"[0.00000000e+00 9.99976585e-02 1.99995317e-01 ... 1.77865835e+03
 1.77875835e+03 1.77885835e+03]",[0.00012896 0.00012824 0.00013279 ... 0.00030954 0.00030954 0.00030954],5,14.0,peor
cuerda4,9.249419982873675,679.5268348039262,34610.134973221386,9763713.096823769,282.105605897757,"[0.00000000e+00 9.99997243e-02 1.99999449e-01 ... 6.48938211e+03
 6.48948211e+03 6.48958211e+03]",[0.02019493 0.02022831 0.02011735 ... 0.01065363 0.01065363 0.01065363],5,15.0,medio
cuerda5,5.99631249431525,1062.2942833734232,1053469.5266811694,872368627.5802987,828.0909940780085,"[0.00000000e+00 9.99996812e-02 1.99999362e-01 ... 1.56487501e+04
 1.56488501e+04 1.56489501e+04]",[0.16908486 0.16908444 0.16908319 ... 0.00136535 0.00136535 0.00136535],5,15.0,mejor
cuerda1,6.722365999165579,134.2139866744302,191.44351238687844,15638.02684877716,81.68480954933102,"[0.00000000e+00 9.99971999e-02 1.99994400e-01 ... 1.76335062e+03
 1.76345062e+03 1.76355062e+03]",[0.00078133 0.00078176 0.00078824 ... 0.00021361 0.00021361 0.00021361],5,15.0,peor
cuerda4,9.532714648398583,689.8547493961624,32201.39878928437,8613872.558625357,267.49994976900774,"[0.00000000e+00 9.99996189e-02 1.99999238e-01 ... 6.39217564e+03
 6.39227564e+03 6.39237564e+03]",[0.18677415 0.18679318 0.18672976 ... 0.00311666 0.00311666 0.00311666],5,16.0,medio
cuerda5,6.0627333272696005,1068.1615687136075,1032523.4801971592,845926781.9973356,819.2809153703768,"[0.00000000e+00 9.99999503e-02 1.99999901e-01 ... 1.55627923e+04
 1.55628923e+04 1.55629923e+04]",[0.3647566  0.36475698 0.36475811 ... 0.0624406  0.0624406  0.0624406 ],5,16.0,mejor
cuerda1,6.837190399109949,135.3553844940934,186.23343899004064,12855.264328318934,69.0276912569198,"[0.00000000e+00 9.99987922e-02 1.99997584e-01 ... 1.74847888e+03
 1.74857888e+03 1.74867888e+03]",[0.00421083 0.00420384 0.00419969 ... 0.0008672  0.0008672  0.0008672 ],5,16.0,peor
cuerda4,9.816009313923498,700.0303074226442,30122.457344025835,8377264.14252229,278.1069302164269,"[0.00000000e+00 9.99993030e-02 1.99998606e-01 ... 6.29925610e+03
 6.29935609e+03 6.29945609e+03]",[0.02332952 0.02333079 0.02332497 ... 0.00864283 0.00864283 0.00864283],5,17.0,medio
cuerda5,6.129154160223951,1073.9968013293037,1012522.2336969136,820444272.2372353,810.297537113467,"[0.00000000e+00 9.99999064e-02 1.99999813e-01 ... 1.54781855e+04
 1.54782855e+04 1.54783855e+04]",[0.07077053 0.07077011 0.07076885 ... 0.02153086 0.02153086 0.02153086],5,17.0,mejor
cuerda1,6.9520147990543215,136.4872375134159,181.62583818678505,12007.03496980689,66.10862798859482,"[0.00000000e+00 9.99986811e-02 1.99997362e-01 ... 1.73397713e+03
 1.73407713e+03 1.73417713e+03]","[4.70450478e-05 4.60974875e-05 4.92905109e-05 ... 6.10365357e-05
 6.10365305e-05 6.10365280e-05]",5,17.0,peor
cuerda4,10.099303979448408,710.0600589781412,28338.75948608701,7406149.600611882,261.3434650958505,"[0.00000000e+00 9.99995848e-02 1.99999170e-01 ... 6.21027421e+03
 6.21037421e+03 6.21047421e+03]",[0.00177967 0.00178568 0.00176252 ... 0.00218024 0.00218024 0.00218024],5,18.0,medio
cuerda5,6.1955749931783,1079.8005008585776,993354.1713336166,795871844.9422386,801.1964593391193,"[0.00000000e+00 9.99999493e-02 1.99999899e-01 ... 1.53949922e+04
 1.53950922e+04 1.53951922e+04]",[0.1012718  0.10127189 0.10127214 ... 0.00741198 0.00741198 0.00741198],5,18.0,mejor
cuerda1,7.066839198998693,137.60978125316288,176.9668697233845,13315.31702965292,75.2418633525359,"[0.00000000e+00 9.99988530e-02 1.99997706e-01 ... 1.71988027e+03
 1.71998027e+03 1.72008027e+03]","[2.02349001e-03 2.01901316e-03 2.01965996e-03 ... 9.43750632e-05
 9.43750687e-05 9.43750705e-05]",5,18.0,peor
cuerda4,10.382598644973324,719.9500978552899,26814.13448762667,6986964.0762280375,260.57018843745107,"[0.00000000e+00 9.99993390e-02 1.99998678e-01 ... 6.12495951e+03
 6.12505951e+03 6.12515951e+03]",[0.14492253 0.14483849 0.14517929 ... 0.02575904 0.02575904 0.02575904],5,19.0,medio
cuerda5,6.26199582613265,1085.5731730488253,974988.9151186908,772460941.5757214,792.2766398648599,"[0.00000000e+00 9.99998436e-02 1.99999687e-01 ... 1.53131761e+04
 1.53132761e+04 1.53133761e+04]",[0.17625176 0.17625192 0.1762524  ... 0.0036851  0.0036851  0.0036851 ],5,19.0,mejor
cuerda1,7.181663598943064,138.72324170463676,171.96042110771782,12789.58000421424,74.37513773127313,"[0.00000000e+00 9.99984801e-02 1.99996960e-01 ... 1.70607407e+03
 1.70617407e+03 1.70627407e+03]","[6.21463228e-04 6.19851539e-04 6.32767665e-04 ... 1.07313671e-05
 1.07313661e-05 1.07313658e-05]",5,19.0,peor
cuerda4,10.665893310498234,729.7061048447115,25507.5814719017,6437938.044387552,252.3931189430629,"[0.00000000e+00 9.99994512e-02 1.99998902e-01 ... 6.04306684e+03
 6.04316683e+03 6.04326683e+03]",[0.08081181 0.08086491 0.08064437 ... 0.00030199 0.00030199 0.00030199],5,20.0,medio
cuerda5,6.328416659087001,1091.3153102711217,957382.9210701636,749847145.6607404,783.2259476934896,"[0.00000000e+00 9.99996861e-02 1.99999372e-01 ... 1.52325522e+04
 1.52326522e+04 1.52327522e+04]",[0.14533032 0.1453298  0.14532825 ... 0.02666626 0.02666626 0.02666626],5,20.0,mejor
cuerda1,7.296487998887437,139.82783586090008,166.42249972075865,11398.374858898664,68.49058797953444,"[0.00000000e+00 9.99997081e-02 1.99999416e-01 ... 1.69259506e+03
 1.69269506e+03 1.69279506e+03]","[2.51479553e-03 2.52326918e-03 2.50273269e-03 ... 5.36349768e-06
 5.36345819e-06 5.36344503e-06]",5,20.0,peor
cuerda4,10.566589331049824,513.5725212445133,6997.5292201194925,1338977.8947530854,191.35009696039836,"[0.00000000e+00 9.99989120e-02 1.99997824e-01 ... 4.29305329e+03
 4.29315329e+03 4.29325329e+03]",[0.09199163 0.09201787 0.0922413  ... 0.0001745  0.0001745  0.0001745 ],10,1.0,medio
cuerda5,10.1328416659087,976.4575008897298,99341.10129915838,38533997.96462229,387.89582016591504,"[0.00000000e+00 9.99999511e-02 1.99999902e-01 ... 8.51209584e+03
 8.51219584e+03 8.51229584e+03]","[5.47969173e-01 5.47890353e-01 5.47782815e-01 ... 1.22891225e-04
 1.22891221e-04 1.22891219e-04]",10,1.0,mejor
cuerda1,10.229648799888745,117.07173751186826,21.07180218428471,959.0345453703655,45.5126968724873,"[0.00000000e+00 9.99968415e-02 1.99993683e-01 ... 1.01066808e+03
 1.01076807e+03 1.01086807e+03]","[8.36917614e-07 8.63949073e-07 8.54849958e-07 ... 4.89568488e-05
 4.89568172e-05 4.89568015e-05]",10,1.0,peor
cuerda4,11.133178662099647,527.1618258402688,6327.07591099819,966586.207034272,152.76981351750194,"[0.00000000e+00 9.99995094e-02 1.99999019e-01 ... 4.18237948e+03
 4.18247948e+03 4.18257948e+03]",[0.00792087 0.00792864 0.0079902  ... 0.0004621  0.0004621  0.0004621 ],10,2.0,medio
cuerda5,10.2656833318174,982.8373433242534,97238.57630936058,36730024.91360142,377.7310025266757,"[0.00000000e+00 9.99998865e-02 1.99999773e-01 ... 8.45679040e+03
 8.45689040e+03 8.45699040e+03]",[0.26515971 0.26512716 0.2650866  ... 0.01189248 0.01189248 0.01189248],10,2.0,mejor
cuerda1,10.45929759977749,118.37853528637496,19.994322785574383,839.2563767851618,41.97473381747509,"[0.00000000e+00 9.99958390e-02 1.99991678e-01 ... 9.99558407e+02
 9.99658403e+02 9.99758398e+02]","[1.34715602e-04 1.33606216e-04 1.33570842e-04 ... 8.50890199e-07
 8.50887644e-07 8.50886792e-07]",10,2.0,peor
cuerda4,11.69976799314947,540.4095175596425,5652.708147546634,914606.7099022496,161.79974023587326,"[0.00000000e+00 9.99998966e-02 1.99999793e-01 ... 4.07989578e+03
 4.07999578e+03 4.08009578e+03]","[1.00435757e-02 1.00652014e-02 1.00154223e-02 ... 4.11330122e-05
 4.11330087e-05 4.11330075e-05]",10,3.0,medio
cuerda5,10.3985249977261,989.1760388432064,95246.51797770373,35340909.01225369,371.0467297138007,"[0.00000000e+00 9.99999668e-02 1.99999934e-01 ... 8.40259721e+03
 8.40269721e+03 8.40279721e+03]",[0.06191871 0.06194789 0.06198191 ... 0.00411764 0.00411764 0.00411764],10,3.0,mejor
cuerda1,10.68894639966623,119.67106379174233,19.002616758508797,761.6502628503133,40.081335772309856,"[0.00000000e+00 9.99959890e-02 1.99991978e-01 ... 9.88760339e+02
 9.88860335e+02 9.88960331e+02]","[7.53815457e-06 7.06127743e-06 7.75704906e-06 ... 9.56768358e-07
 9.56767272e-07 9.56766910e-07]",10,3.0,peor
cuerda4,12.266357324199292,553.3401329334836,5029.155806331359,806082.1531224158,160.2818015913554,"[0.00000000e+00 9.99987679e-02 1.99997536e-01 ... 3.98455090e+03
 3.98465090e+03 3.98475090e+03]",[0.00476516 0.00476022 0.00473045 ... 0.00092838 0.00092838 0.00092838],10,4.0,medio
cuerda3,10.653989739858217,1007.5188881909936,93488.2328147412,33912915.72109933,362.7506339573461,"[0.00000000e+00 9.99999227e-02 1.99999845e-01 ... 8.35319354e+03
 8.35329354e+03 8.35339354e+03]",[0.00989124 0.0099267  0.00996352 ... 0.00787481 0.00787481 0.00787481],10,4.0,mejor
cuerda1,10.918595199554977,120.94978049400088,18.30612587270853,756.5595701463583,41.32821851040946,"[0.00000000e+00 9.99953759e-02 1.99990752e-01 ... 9.78254763e+02
 9.78354758e+02 9.78454753e+02]","[1.65574713e-04 1.63678633e-04 1.66277153e-04 ... 3.77627980e-06
 3.77627269e-06 3.77626914e-06]",10,4.0,peor
cuerda4,12.832946655249115,565.9754047311995,4505.669067330256,890507.5869966,197.64158745112908,"[0.00000000e+00 9.99998010e-02 1.99999602e-01 ... 3.89559225e+03
 3.89569225e+03 3.89579225e+03]",[0.01357778 0.01356326 0.01356266 ... 0.00106133 0.00106133 0.00106133],10,5.0,medio
cuerda5,10.6642083295435,1001.7331084671488,91552.40312010796,34065055.30501971,372.0825903426001,"[0.00000000e+00 9.99995737e-02 1.99999147e-01 ... 8.29726463e+03
 8.29736463e+03 8.29746463e+03]",[0.42857487 0.42859472 0.42861516 ... 0.07570872 0.07570872 0.07570872],10,5.0,mejor
cuerda1,11.148243999443718,122.21511892579711,17.725692946907603,714.3072484120315,40.29784621405441,"[0.00000000e+00 9.99973078e-02 1.99994616e-01 ... 9.68173934e+02
 9.68273931e+02 9.68373929e+02]","[9.71805050e-05 9.70307059e-05 9.46703153e-05 ... 1.66236247e-06
 1.66235730e-06 1.66235558e-06]",10,5.0,peor
cuerda4,13.39953598629894,578.3346909934115,4102.19295572658,626363.2027474834,152.68984406818132,"[0.00000000e+00 9.99996675e-02 1.99999335e-01 ... 3.81228732e+03
 3.81238732e+03 3.81248732e+03]",[0.0060141  0.00599862 0.00604325 ... 0.0010704  0.0010704  0.0010704 ],10,6.0,medio
cuerda5,10.797049995452198,1007.9529815363989,89830.71820234768,33238930.099860057,370.0174145884918,"[0.00000000e+00 9.99995434e-02 1.99999087e-01 ... 8.24606235e+03
 8.24616235e+03 8.24626235e+03]","[6.89630898e-06 7.61736538e-06 8.59675853e-06 ... 1.90554990e-02
 1.90554990e-02 1.90554990e-02]",10,6.0,mejor
cuerda1,11.377892799332464,123.46749040353284,17.00259463760929,614.3126711482511,36.13052503112718,"[0.00000000e+00 9.99949293e-02 1.99989859e-01 ... 9.58351403e+02
 9.58451397e+02 9.58551392e+02]","[9.59701231e-05 9.53015985e-05 9.86008098e-05 ... 1.80626407e-05
 1.80626412e-05 1.80626413e-05]",10,6.0,peor
cuerda4,13.966125317348762,590.4353231745578,3802.995481590335,620552.8973167293,163.1747658709357,"[0.00000000e+00 9.99987030e-02 1.99997406e-01 ... 3.73415157e+03
 3.73425156e+03 3.73435156e+03]",[0.01241098 0.01239997 0.01245757 ... 0.00137639 0.00137639 0.00137639],10,7.0,medio
cuerda3,11.14448204475188,1030.4501908872107,87258.1867564517,30420424.017784297,348.6254430508788,"[0.00000000e+00 9.99999845e-02 1.99999969e-01 ... 8.16729873e+03
 8.16739873e+03 8.16749873e+03]",[0.0081874  0.00822464 0.00824795 ... 0.0068641  0.0068641  0.0068641 ],10,7.0,mejor
cuerda1,11.607541599221204,124.70728558927988,16.183936545210095,653.601314264555,40.38580554481963,"[0.00000000e+00 9.99970305e-02 1.99994061e-01 ... 9.48771825e+02
 9.48871822e+02 9.48971819e+02]","[1.17253468e-04 1.17977885e-04 1.15150455e-04 ... 1.07561222e-05
 1.07561206e-05 1.07561198e-05]",10,7.0,peor
cuerda4,14.532714648398583,602.2928912896484,3571.932323999265,577307.2007634398,161.62321914236767,"[0.00000000e+00 9.99994806e-02 1.99998961e-01 ... 3.66068099e+03
 3.66078099e+03 3.66088099e+03]",[0.00043213 0.00042782 0.00043957 ... 0.0019002  0.0019002  0.0019002 ],10,8.0,medio
cuerda5,11.0627333272696,1020.2789803606836,86591.74116599142,29102789.028420072,336.09197178090795,"[0.00000000e+00 9.99998598e-02 1.99999720e-01 ... 8.14648858e+03
 8.14658858e+03 8.14668858e+03]",[0.01266895 0.01263508 0.01261582 ... 0.01718614 0.01718614 0.01718614],10,8.0,mejor
cuerda1,11.83719039910995,125.93487591428338,15.501624969364356,559.502833939461,36.09317313799028,"[0.00000000e+00 9.99969063e-02 1.99993813e-01 ... 9.39570931e+02
 9.39670928e+02 9.39770925e+02]","[9.18451681e-04 9.24278039e-04 9.21116699e-04 ... 4.52084683e-05
 4.52084869e-05 4.52084932e-05]",10,8.0,peor
cuerda4,15.099303979448408,613.9214794612125,3371.1282307787424,447443.02797791513,132.72797631745803,"[0.00000000e+00 9.99996782e-02 1.99999356e-01 ... 3.59128844e+03
 3.59138844e+03 3.59148844e+03]","[7.06776803e-03 7.04272197e-03 7.10773927e-03 ... 8.74053244e-06
 8.74053281e-06 8.74053300e-06]",10,9.0,medio
cuerda5,11.1955749931783,1026.38647212183,85053.66793426385,30063680.94886317,353.46718935271247,"[0.00000000e+00 9.99995292e-02 1.99999058e-01 ... 8.09796188e+03
 8.09806188e+03 8.09816188e+03]",[0.00720885 0.00720202 0.00719845 ... 0.03478091 0.03478091 0.03478091],10,9.0,mejor
cuerda1,12.066839198998691,127.15061487875586,15.017307045864548,532.252917492455,35.44263401333505,"[0.00000000e+00 9.99984305e-02 1.99996861e-01 ... 9.30585395e+02
 9.30685393e+02 9.30785391e+02]",[0.00018789 0.00018746 0.00018764 ... 0.00010124 0.00010124 0.00010124],10,9.0,peor
cuerda4,15.665893310498234,625.3338620206359,3171.122859342142,474903.1339104256,149.758667505221,"[0.00000000e+00 9.99997912e-02 1.99999582e-01 ... 3.52579264e+03
 3.52589264e+03 3.52599264e+03]",[0.01228616 0.01225269 0.01233979 ... 0.00183921 0.00183921 0.00183921],10,10.0,medio
cuerda3,11.63497434964554,1052.882178468874,81807.04611869916,28945029.716962893,353.82074149168847,"[0.00000000e+00 9.99998314e-02 1.99999663e-01 ... 7.99328653e+03
 7.99338653e+03 7.99348653e+03]",[0.00076432 0.00077438 0.00077663 ... 0.00224133 0.00224133 0.00224133],10,10.0,mejor
cuerda1,12.296487998887438,128.35483924085383,14.569185879478772,647.6405825273234,44.45276406553017,"[0.00000000e+00 9.99948778e-02 1.99989756e-01 ... 9.21852779e+02
 9.21952773e+02 9.22052768e+02]","[1.80778915e-07 1.88333138e-07 2.02823054e-07 ... 1.39468079e-06
 1.39467974e-06 1.39467939e-06]",10,10.0,peor
cuerda4,16.232482641548057,636.5416679491166,2960.767690247839,381106.6395452013,128.71885923386978,"[0.00000000e+00 9.99988246e-02 1.99997649e-01 ... 3.46365929e+03
 3.46375929e+03 3.46385929e+03]",[0.0085458  0.00854001 0.00854787 ... 0.00287587 0.00287587 0.00287587],10,11.0,medio
cuerda3,11.798471784610092,1060.2540467658307,80104.74211643015,27546578.59413951,343.8819958261806,"[0.00000000e+00 9.99994716e-02 1.99998943e-01 ... 7.93775806e+03
 7.93785805e+03 7.93795805e+03]",[0.00161578 0.0016299  0.00163092 ... 0.01738581 0.01738581 0.01738581],10,11.0,mejor
cuerda1,12.52613679877618,129.54787010617028,14.007434194509656,487.79173627914406,34.82377496874757,"[0.00000000e+00 9.99957760e-02 1.99991552e-01 ... 9.13361418e+02
 9.13461414e+02 9.13561410e+02]","[1.45414777e-04 1.45737550e-04 1.43046269e-04 ... 2.89487398e-06
 2.89487395e-06 2.89487394e-06]",10,11.0,peor
cuerda4,16.79907197259788,647.5555196901986,2742.998263748652,388633.4472230732,141.68198804907618,"[0.00000000e+00 9.99998208e-02 1.99999642e-01 ... 3.40479390e+03
 3.40489390e+03 3.40499390e+03]",[0.01432528 0.01435461 0.01427246 ... 0.00062751 0.00062751 0.00062751],10,12.0,medio
cuerda5,11.5940999909044,1044.494694731034,80709.0267208025,28822223.0979138,357.1127576301817,"[0.00000000e+00 9.99995550e-02 1.99999110e-01 ... 7.95756459e+03
 7.95766459e+03 7.95776459e+03]",[0.11551604 0.11539757 0.11538303 ... 0.01475373 0.01475373 0.01475373],10,12.0,mejor
