nombre,L,c,area_entrada,area_salida,ganancia_espectral,freqs,S_L,L0,T_axial
cuerda1,1.0229648799888744,117.07173751186826,1689.3328339083623,6042.517889910501,3.576866422427137,"[    0.            12.49589702    24.99179405    37.48769107
    49.98358809    62.47948512    74.97538214    87.47127917
    99.96717619   112.46307321   124.95897024   137.45486726
   149.95076428   162.44666131   174.94255833   187.43845536
   199.93435238   212.4302494    224.92614643   237.42204345
   249.91794047   262.4138375    274.90973452   287.40563154
   299.90152857   312.39742559   324.89332262   337.38921964
   349.88511666   362.38101369   374.87691071   387.37280773
   399.86870476   412.36460178   424.86049881   437.35639583
   449.85229285   462.34818988   474.8440869    487.33998392
   499.83588095   512.33177797   524.827675     537.32357202
   549.81946904   562.31536607   574.81126309   587.30716011
   599.80305714   612.29895416   624.79485118   637.29074821
   649.78664523   662.28254226   674.77843928   687.2743363
   699.77023333   712.26613035   724.76202737   737.2579244
   749.75382142   762.24971845   774.74561547   787.24151249
   799.73740952   812.23330654   824.72920356   837.22510059
   849.72099761   862.21689463   874.71279166   887.20868868
   899.70458571   912.20048273   924.69637975   937.19227678
   949.6881738    962.18407082   974.67996785   987.17586487
   999.6717619   1012.16765892  1024.66355594  1037.15945297
  1049.65534999  1062.15124701  1074.64714404  1087.14304106
  1099.63893808  1112.13483511  1124.63073213  1137.12662916
  1149.62252618  1162.1184232   1174.61432023  1187.11021725
  1199.60611427  1212.1020113   1224.59790832  1237.09380535
  1249.58970237  1262.08559939  1274.58149642  1287.07739344
  1299.57329046  1312.06918749  1324.56508451  1337.06098154
  1349.55687856  1362.05277558  1374.54867261  1387.04456963
  1399.54046665  1412.03636368  1424.5322607   1437.02815772
  1449.52405475  1462.01995177  1474.5158488   1487.01174582
  1499.50764284  1512.00353987  1524.49943689  1536.99533391
  1549.49123094  1561.98712796  1574.48302499  1586.97892201
  1599.47481903  1611.97071606  1624.46661308  1636.9625101
  1649.45840713  1661.95430415  1674.45020117  1686.9460982
  1699.44199522  1711.93789225  1724.43378927  1736.92968629
  1749.42558332  1761.92148034  1774.41737736  1786.91327439
  1799.40917141  1811.90506844  1824.40096546  1836.89686248
  1849.39275951  1861.88865653  1874.38455355  1886.88045058
  1899.3763476   1911.87224462  1924.36814165  1936.86403867
  1949.3599357   1961.85583272  1974.35172974  1986.84762677
  1999.34352379  2011.83942081  2024.33531784  2036.83121486
  2049.32711189  2061.82300891  2074.31890593  2086.81480296
  2099.31069998  2111.806597    2124.30249403  2136.79839105
  2149.29428808  2161.7901851   2174.28608212  2186.78197915
  2199.27787617  2211.77377319  2224.26967022  2236.76556724
  2249.26146426  2261.75736129  2274.25325831  2286.74915534
  2299.24505236  2311.74094938  2324.23684641  2336.73274343
  2349.22864045  2361.72453748  2374.2204345   2386.71633153
  2399.21222855  2411.70812557  2424.2040226   2436.69991962
  2449.19581664  2461.69171367  2474.18761069  2486.68350771
  2499.17940474  2511.67530176  2524.17119879  2536.66709581
  2549.16299283  2561.65888986  2574.15478688  2586.6506839
  2599.14658093  2611.64247795  2624.13837498  2636.634272
  2649.13016902  2661.62606605  2674.12196307  2686.61786009
  2699.11375712  2711.60965414  2724.10555116  2736.60144819
  2749.09734521  2761.59324224  2774.08913926  2786.58503628
  2799.08093331  2811.57683033  2824.07272735  2836.56862438
  2849.0645214   2861.56041843  2874.05631545  2886.55221247
  2899.0481095   2911.54400652  2924.03990354  2936.53580057
  2949.03169759  2961.52759462  2974.02349164  2986.51938866
  2999.01528569  3011.51118271  3024.00707973  3036.50297676
  3048.99887378  3061.4947708   3073.99066783  3086.48656485
  3098.98246188  3111.4783589   3123.97425592  3136.47015295
  3148.96604997  3161.46194699  3173.95784402  3186.45374104
  3198.94963807  3211.44553509  3223.94143211  3236.43732914
  3248.93322616  3261.42912318  3273.92502021  3286.42091723
  3298.91681425  3311.41271128  3323.9086083   3336.40450533
  3348.90040235  3361.39629937  3373.8921964   3386.38809342
  3398.88399044  3411.37988747  3423.87578449  3436.37168152
  3448.86757854  3461.36347556  3473.85937259  3486.35526961
  3498.85116663  3511.34706366  3523.84296068  3536.3388577
  3548.83475473  3561.33065175  3573.82654878  3586.3224458
  3598.81834282  3611.31423985  3623.81013687  3636.30603389
  3648.80193092  3661.29782794  3673.79372497  3686.28962199
  3698.78551901  3711.28141604  3723.77731306  3736.27321008
  3748.76910711  3761.26500413  3773.76090116  3786.25679818
  3798.7526952   3811.24859223  3823.74448925  3836.24038627
  3848.7362833   3861.23218032  3873.72807734  3886.22397437
  3898.71987139  3911.21576842  3923.71166544  3936.20756246
  3948.70345949  3961.19935651  3973.69525353  3986.19115056
  3998.68704758  4011.18294461  4023.67884163  4036.17473865
  4048.67063568  4061.1665327   4073.66242972  4086.15832675
  4098.65422377  4111.15012079  4123.64601782  4136.14191484
  4148.63781187  4161.13370889  4173.62960591  4186.12550294
  4198.62139996  4211.11729698  4223.61319401  4236.10909103
  4248.60498806  4261.10088508  4273.5967821   4286.09267913
  4298.58857615  4311.08447317  4323.5803702   4336.07626722
  4348.57216424  4361.06806127  4373.56395829  4386.05985532
  4398.55575234  4411.05164936  4423.54754639  4436.04344341
  4448.53934043  4461.03523746  4473.53113448  4486.02703151
  4498.52292853  4511.01882555  4523.51472258  4536.0106196
  4548.50651662  4561.00241365  4573.49831067  4585.99420769
  4598.49010472  4610.98600174  4623.48189877  4635.97779579
  4648.47369281  4660.96958984  4673.46548686  4685.96138388
  4698.45728091  4710.95317793  4723.44907496  4735.94497198
  4748.440869    4760.93676603  4773.43266305  4785.92856007
  4798.4244571   4810.92035412  4823.41625115  4835.91214817
  4848.40804519  4860.90394222  4873.39983924  4885.89573626
  4898.39163329  4910.88753031  4923.38342733  4935.87932436
  4948.37522138  4960.87111841  4973.36701543  4985.86291245
  4998.35880948  5010.8547065   5023.35060352  5035.84650055
  5048.34239757  5060.8382946   5073.33419162  5085.83008864
  5098.32598567  5110.82188269  5123.31777971  5135.81367674
  5148.30957376  5160.80547078  5173.30136781  5185.79726483
  5198.29316186  5210.78905888  5223.2849559   5235.78085293
  5248.27674995  5260.77264697  5273.268544    5285.76444102
  5298.26033805  5310.75623507  5323.25213209  5335.74802912
  5348.24392614  5360.73982316  5373.23572019  5385.73161721
  5398.22751423  5410.72341126  5423.21930828  5435.71520531
  5448.21110233  5460.70699935  5473.20289638  5485.6987934
  5498.19469042  5510.69058745  5523.18648447  5535.6823815
  5548.17827852  5560.67417554  5573.17007257  5585.66596959
  5598.16186661  5610.65776364  5623.15366066  5635.64955769
  5648.14545471  5660.64135173  5673.13724876  5685.63314578
  5698.1290428   5710.62493983  5723.12083685  5735.61673387
  5748.1126309   5760.60852792  5773.10442495  5785.60032197
  5798.09621899  5810.59211602  5823.08801304  5835.58391006
  5848.07980709  5860.57570411  5873.07160114  5885.56749816
  5898.06339518  5910.55929221  5923.05518923  5935.55108625
  5948.04698328  5960.5428803   5973.03877732  5985.53467435
  5998.03057137  6010.5264684   6023.02236542  6035.51826244
  6048.01415947  6060.51005649  6073.00595351  6085.50185054
  6097.99774756  6110.49364459  6122.98954161  6135.48543863
  6147.98133566  6160.47723268  6172.9731297   6185.46902673
  6197.96492375  6210.46082077  6222.9567178   6235.45261482
  6247.94851185  6260.44440887  6272.94030589  6285.43620292
  6297.93209994  6310.42799696  6322.92389399  6335.41979101
  6347.91568804  6360.41158506  6372.90748208  6385.40337911
  6397.89927613  6410.39517315  6422.89107018  6435.3869672
  6447.88286423  6460.37876125  6472.87465827  6485.3705553
  6497.86645232  6510.36234934  6522.85824637  6535.35414339
  6547.85004041  6560.34593744  6572.84183446  6585.33773149
  6597.83362851  6610.32952553  6622.82542256  6635.32131958
  6647.8172166   6660.31311363  6672.80901065  6685.30490768
  6697.8008047   6710.29670172  6722.79259875  6735.28849577
  6747.78439279  6760.28028982  6772.77618684  6785.27208386
  6797.76798089  6810.26387791  6822.75977494  6835.25567196
  6847.75156898  6860.24746601  6872.74336303  6885.23926005
  6897.73515708  6910.2310541   6922.72695113  6935.22284815
  6947.71874517  6960.2146422   6972.71053922  6985.20643624
  6997.70233327  7010.19823029  7022.69412731  7035.19002434
  7047.68592136  7060.18181839  7072.67771541  7085.17361243
  7097.66950946  7110.16540648  7122.6613035   7135.15720053
  7147.65309755  7160.14899458  7172.6448916   7185.14078862
  7197.63668565  7210.13258267  7222.62847969  7235.12437672
  7247.62027374  7260.11617077  7272.61206779  7285.10796481
  7297.60386184  7310.09975886  7322.59565588  7335.09155291
  7347.58744993  7360.08334695  7372.57924398  7385.075141
  7397.57103803  7410.06693505  7422.56283207  7435.0587291
  7447.55462612  7460.05052314  7472.54642017  7485.04231719
  7497.53821422  7510.03411124  7522.53000826  7535.02590529
  7547.52180231  7560.01769933  7572.51359636  7585.00949338
  7597.5053904   7610.00128743  7622.49718445  7634.99308148
  7647.4889785   7659.98487552  7672.48077255  7684.97666957
  7697.47256659  7709.96846362  7722.46436064  7734.96025767
  7747.45615469  7759.95205171  7772.44794874  7784.94384576
  7797.43974278  7809.93563981  7822.43153683  7834.92743385
  7847.42333088  7859.9192279   7872.41512493  7884.91102195
  7897.40691897  7909.902816    7922.39871302  7934.89461004
  7947.39050707  7959.88640409  7972.38230112  7984.87819814
  7997.37409516  8009.86999219  8022.36588921  8034.86178623
  8047.35768326  8059.85358028  8072.34947731  8084.84537433
  8097.34127135  8109.83716838  8122.3330654   8134.82896242
  8147.32485945  8159.82075647  8172.31665349  8184.81255052
  8197.30844754  8209.80434457  8222.30024159  8234.79613861
  8247.29203564  8259.78793266  8272.28382968  8284.77972671
  8297.27562373  8309.77152076  8322.26741778  8334.7633148
  8347.25921183  8359.75510885  8372.25100587  8384.7469029
  8397.24279992  8409.73869694  8422.23459397  8434.73049099
  8447.22638802  8459.72228504  8472.21818206  8484.71407909
  8497.20997611  8509.70587313  8522.20177016  8534.69766718
  8547.19356421  8559.68946123  8572.18535825  8584.68125528
  8597.1771523   8609.67304932  8622.16894635  8634.66484337
  8647.16074039  8659.65663742  8672.15253444  8684.64843147
  8697.14432849  8709.64022551  8722.13612254  8734.63201956
  8747.12791658  8759.62381361  8772.11971063  8784.61560766
  8797.11150468  8809.6074017   8822.10329873  8834.59919575
  8847.09509277  8859.5909898   8872.08688682  8884.58278385
  8897.07868087  8909.57457789  8922.07047492  8934.56637194
  8947.06226896  8959.55816599  8972.05406301  8984.54996003
  8997.04585706  9009.54175408  9022.03765111  9034.53354813
  9047.02944515  9059.52534218  9072.0212392   9084.51713622
  9097.01303325  9109.50893027  9122.0048273   9134.50072432
  9146.99662134  9159.49251837  9171.98841539  9184.48431241
  9196.98020944  9209.47610646  9221.97200348  9234.46790051
  9246.96379753  9259.45969456  9271.95559158  9284.4514886
  9296.94738563  9309.44328265  9321.93917967  9334.4350767
  9346.93097372  9359.42687075  9371.92276777  9384.41866479
  9396.91456182  9409.41045884  9421.90635586  9434.40225289
  9446.89814991  9459.39404693  9471.88994396  9484.38584098
  9496.88173801  9509.37763503  9521.87353205  9534.36942908
  9546.8653261   9559.36122312  9571.85712015  9584.35301717
  9596.8489142   9609.34481122  9621.84070824  9634.33660527
  9646.83250229  9659.32839931  9671.82429634  9684.32019336
  9696.81609039  9709.31198741  9721.80788443  9734.30378146
  9746.79967848  9759.2955755   9771.79147253  9784.28736955
  9796.78326657  9809.2791636   9821.77506062  9834.27095765
  9846.76685467  9859.26275169  9871.75864872  9884.25454574
  9896.75044276  9909.24633979  9921.74223681  9934.23813384
  9946.73403086  9959.22992788  9971.72582491  9984.22172193
  9996.71761895 10009.21351598 10021.709413   10034.20531002
 10046.70120705 10059.19710407 10071.6930011  10084.18889812
 10096.68479514 10109.18069217]","[8.56415412e-03 8.75301366e-03 1.11851032e-02 7.13526783e-03
 7.87573126e-03 8.31961810e-03 9.14450720e-03 5.60663198e-03
 8.18065384e-03 9.37523034e-03 1.16131474e-02 2.59262253e-02
 2.09985034e-03 4.31882664e-03 5.51838418e-03 6.02483064e-03
 2.64016532e-02 1.03857515e-02 1.11847065e-02 1.46548930e-02
 3.36259883e-02 1.79659539e-02 1.18417746e-03 3.26136256e-03
 5.86082524e-03 7.87538233e-02 2.37224815e-02 1.32015747e-02
 1.41606053e-02 2.40476432e-02 9.66538689e-02 2.02652514e-03
 6.54164343e-03 1.55337432e-02 1.28307688e-01 8.43421388e-02
 1.51787125e-02 9.04418848e-03 6.52539015e-03 2.27847272e-01
 1.82187637e-02 1.99302911e-02 3.21282564e-02 1.29818151e-01
 2.13982583e-01 9.25277666e-03 1.93136965e-03 2.45225353e-03
 3.24860894e-01 7.94857600e-02 3.93750006e-02 4.11940281e-02
 8.50589513e-02 3.50873427e-01 2.29467004e-04 8.02099953e-03
 3.01363229e-02 3.81557066e-01 1.70144216e-01 3.10551544e-02
 1.84491444e-02 1.82500511e-02 5.84457011e-01 1.48920390e-02
 2.59494511e-02 5.65463801e-02 3.31236876e-01 3.88797068e-01
 2.04689710e-02 2.14929004e-03 3.51727878e-03 8.46368861e-01
 5.67507022e-02 2.71511151e-02 3.60071076e-02 1.45561950e-01
 8.48756810e-01 2.57709943e-02 2.22960768e-03 8.28733925e-03
 6.77716042e-01 3.19401102e-01 1.01144458e-01 7.65279005e-02
 1.05745164e-01 9.84474465e-01 7.46008185e-03 2.68033144e-02
 7.67070347e-02 7.19822171e-01 5.70616691e-01 7.46979840e-02
 3.09719512e-02 1.51178710e-02 1.32800250e+00 5.77206403e-02
 5.90384836e-02 1.03318125e-01 5.07842142e-01 1.00411231e+00
 5.40633614e-02 1.00210975e-02 7.78553896e-03 1.41493431e+00
 2.28243684e-01 1.08959355e-01 1.19321507e-01 3.15803894e-01
 1.47186777e+00 1.60645534e-02 7.34602571e-03 5.27221857e-02
 1.40375655e+00 5.14882515e-01 1.26282726e-01 8.55641624e-02
 1.20910599e-01 1.97222065e+00 4.31964277e-03 1.97646161e-02
 8.07796926e-02 1.09419931e+00 1.10111594e+00 1.88768175e-01
 9.65808354e-02 6.42022337e-02 1.97361974e+00 1.12337976e-01
 1.31228884e-01 2.29817711e-01 1.11060274e+00 1.31651836e+00
 6.09495920e-02 6.69316880e-03 6.75911463e-03 2.55863468e+00
 1.89554655e-01 1.15150786e-01 1.66220738e-01 6.54859257e-01
 2.08333155e+00 6.00987285e-02 8.09654739e-03 4.37238259e-02
 2.54608285e+00 4.27479425e-01 1.33829198e-01 1.19884948e-01
 3.28414578e-01 2.91069237e+00 4.81699710e-02 2.08468301e-03
 4.07660105e-02 2.07106730e+00 9.96863755e-01 2.70565087e-01
 1.85220936e-01 2.60582358e-01 3.19754405e+00 1.20465668e-02
 1.23689525e-02 7.32632203e-02 1.78704643e+00 1.60749261e+00
 3.73035917e-01 2.30173937e-01 2.24022491e-01 3.21478753e+00
 4.75612198e-02 7.57553626e-02 1.61109214e-01 1.69102246e+00
 2.12091003e+00 4.10430645e-01 2.34697393e-01 1.76662639e-01
 3.23030496e+00 1.52179216e-01 1.59102376e-01 2.41503646e-01
 1.58432547e+00 2.64370560e+00 4.51571742e-01 2.45548929e-01
 1.50414203e-01 3.33202264e+00 2.66244785e-01 2.06598240e-01
 2.41089973e-01 1.31942519e+00 3.34124835e+00 5.48698053e-01
 2.81522078e-01 1.52039398e-01 3.86846369e+00 2.59549382e-01
 1.29705233e-01 9.45429752e-02 9.21838113e-01 3.99438524e+00
 5.93425531e-01 2.67037540e-01 1.61420247e-01 5.64122587e+00
 3.22715042e-02 2.62566543e-03 1.03723309e-01 1.48803664e+00
 2.99129896e+00 2.18798607e-01 9.87385324e-02 1.73402051e-01
 6.78312622e+00 3.17443228e-01 5.81997699e-01 1.11109819e+00
 4.04948046e+00 1.22679330e+00 2.33746462e-01 4.42553901e-01
 5.55954666e-01 2.70635993e+00 1.05050347e+00 9.62949452e-01
 8.97750442e-01 1.97059516e+00 4.96222784e+00 1.45202249e+00
 8.80020285e-01 5.45716426e-01 7.06007585e+00 1.60327820e-01
 1.22683600e-01 3.87549552e-01 3.92320884e+00 1.08151805e+00
 1.77780143e-02 2.27298549e-01 6.43241763e-01 3.40959750e+00
 3.04137926e-01 3.87163782e-01 2.97434870e-01 2.25208665e+00
 2.96983892e+00 7.59924512e-01 2.21873706e-01 8.45040151e-02
 6.68090624e+00 2.99667918e-01 3.75683631e-01 7.65254844e-01
 5.89731854e+00 1.96109171e+00 1.54716453e+00 1.47404519e+00
 1.77392555e+00 6.90041179e+00 1.16414583e+00 5.81899339e-01
 4.67184693e-01 8.69725663e+00 2.29902443e-01 7.18399166e-01
 1.39297062e+00 4.20909650e+00 3.47087374e+00 1.10484433e+00
 6.96255485e-01 3.18428403e-01 7.88063744e+00 1.72159611e-01
 4.25684981e-01 1.05816927e+00 5.66295245e+00 2.79330043e+00
 1.70775861e+00 1.26047492e+00 7.48048799e-01 8.51115745e+00
 8.36433762e-01 4.50922712e-01 6.40730682e-01 6.79710809e+00
 1.36132033e+00 1.07638676e+00 6.39954481e-01 1.37707452e+00
 4.01566026e+00 1.73399073e-01 6.70929372e-02 6.95089164e-01
 3.08545401e+00 4.31281995e-01 3.88208108e-01 2.10840240e-01
 5.41022854e+00 1.53136677e-01 3.26486363e-01 1.34858202e+00
 3.91451963e+00 3.70203549e+00 9.16274938e-01 3.65848156e-01
 2.13269074e-02 6.44707329e+00 3.98945035e-01 6.37111458e-01
 3.71908652e-01 1.68614714e+00 2.15704587e+00 1.71260786e-01
 4.68321868e-01 3.30671983e+00 1.79710944e+00 4.92147985e-01
 3.73921353e-01 6.26809482e-02 6.28568406e+00 4.31792019e-01
 8.78912028e-01 7.14131916e-01 1.23437964e+00 2.39252248e+00
 3.16682628e-01 4.10393848e-01 3.42882588e+00 2.14066708e+00
 3.52335802e-01 4.06549082e-02 2.70235265e-01 3.97349680e+00
 9.59122341e-01 1.47834828e+00 1.05062862e+00 3.27876429e+00
 3.43124959e-01 2.49006383e-02 2.64799520e-01 1.64850425e+00
 3.51201210e+00 5.92387729e-01 5.89172700e-01 3.41914787e+00
 1.26182022e+00 3.69435502e-01 1.11778064e-01 1.71458328e-01
 3.47131113e+00 9.16819461e-01 1.21038749e+00 6.24357142e-01
 4.74349693e+00 1.24172553e-01 4.93638242e-01 4.64466326e-01
 1.08391311e+00 1.89344014e+00 1.12919309e-01 4.91736153e-01
 2.04374253e+00 3.77614626e+00 4.21979429e-01 6.11773832e-01
 2.77886512e+00 1.82423407e+00 2.41323841e-01 1.13939296e-02
 7.88532019e-01 1.48179325e+00 8.49562886e-01 4.20154749e-01
 1.07751933e-03 3.75443870e+00 1.33937619e+00 1.10250757e+00
 3.25811140e-01 4.48008385e+00 7.16737583e-01 8.83163220e-01
 3.77855986e-01 3.10170102e+00 2.76770142e-01 3.57103405e-01
 2.20582026e-01 1.27010778e+00 9.47509742e-01 9.64373565e-02
 2.49461184e-01 5.45279032e-01 2.11922579e+00 1.57585892e-01
 5.18556631e-01 6.33333150e-01 3.11092606e+00 2.13388525e-01
 6.71335590e-01 8.77653173e-01 3.63035172e+00 2.89373228e-01
 8.48063179e-01 1.21364904e+00 3.69070267e+00 2.35643901e-01
 7.88585619e-01 1.22006218e+00 3.69236530e+00 2.65266391e-01
 8.64182543e-01 1.34580644e+00 3.53742427e+00 2.13885841e-01
 7.40644929e-01 1.14413846e+00 3.46127170e+00 2.63584027e-01
 7.92658388e-01 1.09484935e+00 3.24034723e+00 2.06294303e-01
 5.77955706e-01 7.23194568e-01 2.69348356e+00 1.87036584e-01
 4.83730879e-01 5.01299828e-01 1.94529801e+00 5.96913140e-02
 1.97566839e-01 5.95499982e-01 7.52377022e-01 1.13879270e-01
 2.34278888e-01 1.25044456e+00 1.79392923e-01 3.42840195e-01
 3.30266314e-01 2.72680706e+00 2.96482840e-01 8.45965319e-01
 4.26423349e-01 3.07886251e+00 4.15613719e-01 4.87831606e-01
 7.81722324e-02 1.41543826e+00 2.66266904e-01 9.87917290e-02
 7.99668853e-01 4.14336703e-01 2.64709227e-01 1.27380675e-01
 2.50221547e+00 1.03716498e+00 6.43516580e-01 4.24801767e-02
 1.59530506e+00 3.56086873e-01 4.40089779e-03 9.17436406e-01
 7.49268566e-01 3.45355529e-01 2.31031794e-01 1.82953241e+00
 1.00477003e+00 7.51351828e-02 2.18719611e-01 4.64115536e-01
 1.72623920e-01 1.60462415e-01 1.18102353e+00 1.25377865e+00
 5.59262234e-02 2.25531641e-01 2.88066808e-01 2.16222471e-01
 1.06720514e-01 6.23194920e-01 1.28854685e+00 1.00094976e-01
 3.94997407e-01 2.82812990e-01 1.02259751e-01 9.02818280e-02
 1.91848189e-01 1.01989466e+00 2.24099377e-01 5.21530020e-01
 6.60926976e-01 3.92333784e-02 2.04307894e-01 1.15173116e-01
 2.71067118e-01 1.35111973e-01 2.29608739e-01 7.59194493e-01
 2.06214252e-01 3.90674490e-01 7.79361426e-01 7.40875856e-02
 2.43887350e-01 2.47991579e-01 4.35874699e-02 8.03888205e-02
 5.34947276e-02 3.05919454e-01 1.02655475e-01 1.86191468e-01
 5.78953874e-01 1.26288941e-01 3.36470403e-01 6.44574146e-01
 1.02196920e-01 4.01601318e-01 4.97922379e-01 4.29770063e-02
 3.62030805e-01 3.17148548e-01 1.46667149e-02 2.91977330e-01
 1.73936926e-01 1.75330397e-02 2.43940266e-01 8.83312654e-02
 4.08748503e-02 1.98577715e-01 4.42283191e-02 6.53851949e-02
 2.07127420e-01 1.68244716e-02 1.38053508e-01 1.97608123e-01
 4.34755937e-03 2.05996505e-01 1.90035624e-01 3.46230293e-02
 3.40236722e-01 1.66360303e-01 1.35641743e-01 3.48672855e-01
 4.61611274e-02 1.47362888e-01 1.25796637e-01 2.45186703e-03
 3.90033865e-02 5.93958467e-02 4.62274187e-02 9.16446071e-03
 1.28868362e-01 5.21143407e-02 2.67088578e-02 1.20095541e-01
 3.10896790e-02 1.63806691e-02 7.57866068e-02 3.25750331e-02
 3.14171233e-03 5.51830207e-02 4.31856870e-02 2.37621019e-05
 3.98463070e-02 4.33484182e-02 1.69270335e-03 1.97869162e-02
 3.41399438e-02 7.67350039e-03 4.20727933e-03 1.87675441e-02
 1.42396082e-02 3.00300331e-03 2.68066521e-03 6.70639116e-03
 7.01734286e-03 4.63469669e-03 2.49890347e-03 1.38313019e-03
 9.06210346e-04 6.92332078e-04 5.75810079e-04 5.00031615e-04
 4.45267598e-04 4.03288504e-04 3.69938162e-04 3.42805274e-04
 3.20353993e-04 3.01540895e-04 2.85623292e-04 2.72053671e-04
 2.60417174e-04 2.50392435e-04 2.41725927e-04 2.34214538e-04
 2.27693388e-04 2.22027093e-04 2.17103358e-04 2.12828209e-04
 2.09122370e-04 2.05918485e-04 2.03158945e-04 2.00794189e-04
 1.98781344e-04 1.97083139e-04 1.95667021e-04 1.94504436e-04
 1.93570241e-04 1.92842211e-04 1.92300635e-04 1.91927975e-04
 1.91708577e-04 1.91628433e-04 1.91674970e-04 1.91836879e-04
 1.92103959e-04 1.92466993e-04 1.92917630e-04 1.93448295e-04
 1.94052097e-04 1.94722761e-04 1.95454561e-04 1.96242262e-04
 1.97081076e-04 1.97966610e-04 1.98894835e-04 1.99862044e-04
 2.00864828e-04 2.01900045e-04 2.02964796e-04 2.04056405e-04
 2.05172397e-04 2.06310481e-04 2.07468538e-04 2.08644599e-04
 2.09836841e-04 2.11043570e-04 2.12263210e-04 2.13494296e-04
 2.14735467e-04 2.15985453e-04 2.17243070e-04 2.18507217e-04
 2.19776863e-04 2.21051049e-04 2.22328878e-04 2.23609511e-04
 2.24892165e-04 2.26176108e-04 2.27460655e-04 2.28745164e-04
 2.30029035e-04 2.31311706e-04 2.32592652e-04 2.33871379e-04
 2.35147425e-04 2.36420357e-04 2.37689770e-04 2.38955284e-04
 2.40216541e-04 2.41473209e-04 2.42724974e-04 2.43971541e-04
 2.45212637e-04 2.46448003e-04 2.47677397e-04 2.48900593e-04
 2.50117379e-04 2.51327556e-04 2.52530937e-04 2.53727350e-04
 2.54916631e-04 2.56098627e-04 2.57273197e-04 2.58440206e-04
 2.59599532e-04 2.60751058e-04 2.61894675e-04 2.63030284e-04
 2.64157790e-04 2.65277107e-04 2.66388154e-04 2.67490855e-04
 2.68585142e-04 2.69670949e-04 2.70748218e-04 2.71816894e-04
 2.72876927e-04 2.73928270e-04 2.74970882e-04 2.76004723e-04
 2.77029759e-04 2.78045959e-04 2.79053293e-04 2.80051736e-04
 2.81041265e-04 2.82021860e-04 2.82993504e-04 2.83956180e-04
 2.84909876e-04 2.85854581e-04 2.86790284e-04 2.87716980e-04
 2.88634663e-04 2.89543328e-04 2.90442973e-04 2.91333598e-04
 2.92215202e-04 2.93087788e-04 2.93951358e-04 2.94805917e-04
 2.95651470e-04 2.96488023e-04 2.97315583e-04 2.98134158e-04
 2.98943756e-04 2.99744388e-04 3.00536064e-04 3.01318794e-04
 3.02092590e-04 3.02857465e-04 3.03613431e-04 3.04360500e-04
 3.05098688e-04 3.05828007e-04 3.06548472e-04 3.07260098e-04
 3.07962900e-04 3.08656893e-04 3.09342093e-04 3.10018516e-04
 3.10686178e-04 3.11345094e-04 3.11995282e-04 3.12636758e-04
 3.13269538e-04 3.13893640e-04 3.14509080e-04 3.15115874e-04
 3.15714041e-04 3.16303596e-04 3.16884556e-04 3.17456940e-04
 3.18020762e-04 3.18576041e-04 3.19122792e-04 3.19661034e-04
 3.20190782e-04 3.20712052e-04 3.21224862e-04 3.21729228e-04
 3.22225165e-04 3.22712691e-04 3.23191820e-04 3.23662569e-04
 3.24124953e-04 3.24578988e-04 3.25024690e-04 3.25462072e-04
 3.25891151e-04 3.26311941e-04 3.26724456e-04 3.27128711e-04
 3.27524721e-04 3.27912498e-04 3.28292056e-04 3.28663410e-04
 3.29026572e-04 3.29381556e-04 3.29728373e-04 3.30067038e-04
 3.30397561e-04 3.30719955e-04 3.31034232e-04 3.31340404e-04
 3.31638481e-04 3.31928475e-04 3.32210396e-04 3.32484254e-04
 3.32750061e-04 3.33007826e-04 3.33257558e-04 3.33499268e-04
 3.33732963e-04 3.33958654e-04 3.34176347e-04 3.34386053e-04
 3.34587778e-04 3.34781530e-04 3.34967317e-04 3.35145146e-04
 3.35315024e-04 3.35476956e-04 3.35630950e-04 3.35777011e-04
 3.35915145e-04 3.36045357e-04 3.36167652e-04 3.36282035e-04
 3.36388510e-04 3.36487082e-04 3.36577754e-04 3.36660530e-04
 3.36735412e-04 3.36802404e-04 3.36861509e-04 3.36912729e-04
 3.36956065e-04 3.36991520e-04 3.37019094e-04 3.37038789e-04
 3.37050606e-04 3.37054545e-04]",1,1.0
cuerda2,1.018501271301487,179.2466949307017,8229.292211710579,53969.945099689445,6.558273021692956,"[0.00000000e+00 1.24966561e+01 2.49933123e+01 ... 1.55208469e+04
 1.55333436e+04 1.55458402e+04]",[0.0033671  0.00336145 0.00337034 ... 0.00031402 0.00031402 0.00031403],1,1.0
cuerda3,1.0163497434964555,984.0533645203102,2767046.382203033,103704071.22575916,37.4782554758599,"[0.00000000e+00 1.24992882e+01 2.49985764e+01 ... 8.54951313e+04
 8.55076306e+04 8.55201299e+04]",[2.44076615 2.44475699 2.45689997 ... 0.09650086 0.09650084 0.09650083],1,1.0
cuerda4,1.0566589331049823,513.5725212445133,504530.87152527826,8735689.675704125,17.314479982750562,"[0.00000000e+00 1.24986995e+01 2.49973991e+01 ... 4.29080355e+04
 4.29205342e+04 4.29330329e+04]",[0.7179383  0.71777971 0.71729382 ... 0.00292963 0.00292963 0.00292964],1,1.0
cuerda5,1.01328416659087,976.4575008897299,2738159.5515808547,101690106.89295013,37.13812324568163,"[0.00000000e+00 1.24997002e+01 2.49994004e+01 ... 8.50979590e+04
 8.51104587e+04 8.51229584e+04]",[2.01820185 2.02144213 2.03129468 ... 0.00300003 0.00300002 0.00300002],1,1.0
